VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
,2021-01-06 13:01:34,2021-01-06 13:01:07,,0.37,,,265,92,,28.2,0.0,0.5,0.0,0.0,0.3,29.0,0.0
,2021-01-06 13:47:03,2021-01-06 14:09:01,,9.93,,,186,138,,35.33,0.0,0.5,2.75,6.12,0.3,45.0,0.0
,2021-01-06 13:01:15,2021-01-06 13:01:04,,7.66,,,265,56,,25.78,0.0,0.5,0.0,0.0,0.3,26.58,0.0
,2021-01-06 13:28:52,2021-01-06 13:33:31,,0.9,,,183,242,,13.12,0.0,0.5,2.75,0.0,0.3,16.67,0.0
,2021-01-06 13:35:48,2021-01-06 14:01:34,,10.36,,,237,200,,36.7,0.0,0.5,2.75,2.8,0.3,43.05,0.0
,2021-01-06 13:29:05,2021-01-06 13:36:55,,1.6,,,76,76,,14.93,0.0,0.5,2.75,0.0,0.3,18.48,0.0
,2021-01-06 13:03:08,2021-01-06 13:13:21,,1.74,,,39,222,,14.93,0.0,0.5,2.75,0.0,0.3,18.48,0.0
,2021-01-06 13:01:19,2021-01-06 14:01:03,,8.23,,,265,25,,24.03,0.0,0.5,0.0,0.0,0.3,24.83,0.0
,2021-01-06 13:54:37,2021-01-06 14:01:53,,0.31,,,173,173,,15.39,0.0,0.5,2.75,0.0,0.3,18.94,0.0
,2021-01-06 13:28:00,2021-01-06 13:52:00,,17.47,,,65,250,,58.43,0.0,0.5,2.75,6.12,0.3,68.1,0.0
,2021-01-06 13:52:00,2021-01-06 14:14:00,,4.27,,,45,158,,18.15,0.0,0.5,2.75,0.0,0.3,21.7,0.0
,2021-01-06 13:10:00,2021-01-06 13:45:00,,17.13,,,77,168,,42.84,0.0,0.5,2.75,6.12,0.3,52.51,0.0
,2021-01-06 13:01:14,2021-01-06 13:01:04,,4.92,,,265,181,,21.29,0.0,0.5,0.0,0.0,0.3,22.09,0.0
,2021-01-06 13:01:56,2021-01-06 14:01:04,,2.34,,,265,89,,19.2,0.0,0.5,0.0,0.0,0.3,20.0,0.0
,2021-01-06 13:59:00,2021-01-06 14:10:00,,2.15,,,257,188,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-06 13:52:54,2021-01-06 14:15:44,,5.0,,,36,124,,48.85,0.0,0.5,2.75,0.0,0.3,52.4,0.0
,2021-01-06 13:02:32,2021-01-06 13:25:17,,3.15,,,225,71,,20.87,0.0,0.5,2.75,0.0,0.3,24.42,0.0
,2021-01-06 13:53:04,2021-01-06 14:10:20,,5.3,,,213,74,,18.66,0.0,0.5,2.75,6.12,0.3,28.33,0.0
,2021-01-06 13:44:00,2021-01-06 13:53:00,,4.39,,,39,154,,23.29,0.0,0.5,2.75,0.0,0.3,26.84,0.0
,2021-01-06 14:05:00,2021-01-06 14:25:00,,8.63,,,252,226,,33.52,0.0,0.5,2.75,0.0,0.3,37.07,0.0
,2021-01-06 14:09:00,2021-01-06 14:26:00,,4.51,,,243,41,,20.85,0.0,0.5,2.75,0.0,0.3,24.4,0.0
,2021-01-06 14:53:25,2021-01-06 15:24:22,,9.16,,,50,243,,33.58,0.0,0.5,2.75,0.0,0.3,37.13,0.0
,2021-01-06 14:24:12,2021-01-06 14:37:14,,2.1,,,237,239,,10.5,0.0,0.5,2.07,0.0,0.3,15.87,2.5
,2021-01-06 14:57:00,2021-01-06 15:33:00,,21.12,,,224,156,,49.61,0.0,0.5,2.75,12.24,0.3,65.4,0.0
,2021-01-06 14:18:34,2021-01-06 14:26:20,,1.2,,,48,162,,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
,2021-01-06 14:45:41,2021-01-06 15:05:16,,3.7,,,239,234,,15.5,0.0,0.5,2.82,0.0,0.3,21.62,2.5
,2021-01-06 14:53:00,2021-01-06 15:09:00,,2.4,,,188,35,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-06 14:26:00,2021-01-06 14:43:00,,2.3,,,39,72,,21.95,0.0,0.5,2.75,0.0,0.3,25.5,0.0
,2021-01-06 14:40:00,2021-01-06 14:52:00,,1.22,,,107,4,,13.16,0.0,0.5,2.75,0.0,0.3,16.71,0.0
,2021-01-08 12:07:13,2021-01-08 12:56:36,,15.22,,,17,41,,45.22,0.0,0.5,2.75,6.12,0.3,54.89,0.0
,2021-01-08 12:01:12,2021-01-08 12:01:05,,6.07,,,265,135,,18.73,0.0,0.5,0.0,0.0,0.3,19.53,0.0
,2021-01-08 12:46:00,2021-01-08 13:05:00,,6.51,,,56,9,,36.12,0.0,0.5,2.75,0.0,0.3,39.67,0.0
,2021-01-08 12:27:00,2021-01-08 12:59:00,,8.44,,,51,47,,33.16,0.0,0.5,2.75,0.0,0.3,36.71,0.0
,2021-01-08 12:25:54,2021-01-08 12:47:39,,6.14,,,159,129,,26.21,0.0,0.5,2.75,6.12,0.3,35.88,0.0
,2021-01-08 12:57:00,2021-01-08 13:23:00,,11.18,,,79,213,,37.15,0.0,0.5,2.75,0.0,0.3,40.7,0.0
,2021-01-08 12:21:00,2021-01-08 12:54:00,,9.49,,,42,144,,30.98,0.0,0.5,9.09,0.0,0.3,43.37,2.5
,2021-01-08 12:01:02,2021-01-08 13:01:02,,2.4,,,265,72,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-08 12:01:12,2021-01-08 12:01:04,,12.25,,,265,124,,32.9,0.0,0.5,0.0,0.0,0.3,33.7,0.0
,2021-01-08 12:39:00,2021-01-08 12:55:00,,2.41,,,165,149,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-08 12:03:44,2021-01-08 12:16:13,,3.99,,,223,168,,23.39,0.0,0.5,2.75,6.12,0.3,33.06,0.0
,2021-01-08 12:01:20,2021-01-08 12:01:04,,6.33,,,265,47,,35.17,0.0,0.5,0.0,0.0,0.3,35.97,0.0
,2021-01-08 12:25:00,2021-01-08 12:53:00,,7.85,,,238,12,,30.77,0.0,0.5,2.75,0.0,0.3,34.32,0.0
,2021-01-08 12:25:00,2021-01-08 13:06:00,,20.33,,,231,51,,57.88,0.0,0.5,2.75,6.12,0.3,67.55,0.0
,2021-01-08 12:01:30,2021-01-08 12:01:03,,14.83,,,265,75,,38.96,0.0,0.5,0.0,0.0,0.3,39.76,0.0
,2021-01-08 12:49:01,2021-01-08 13:11:09,,4.3,,,113,236,,18.0,0.0,0.5,3.2,0.0,0.3,24.5,2.5
,2021-01-08 12:53:00,2021-01-08 13:11:00,,7.57,,,137,42,,27.73,0.0,0.5,2.75,0.0,0.3,31.28,0.0
,2021-01-08 12:33:00,2021-01-08 12:37:00,,0.6,,,137,170,,13.16,0.0,0.5,2.75,0.0,0.3,16.71,0.0
,2021-01-08 12:13:58,2021-01-08 12:17:15,,0.7,,,239,238,,5.0,0.0,0.5,1.25,0.0,0.3,9.55,2.5
,2021-01-08 12:09:00,2021-01-08 13:00:00,,14.77,,,35,75,,36.21,0.0,0.5,2.75,0.0,0.3,39.76,0.0
,2021-01-08 12:16:00,2021-01-08 12:37:00,,11.28,,,170,171,,37.59,0.0,0.5,2.75,6.12,0.3,47.26,0.0
,2021-01-08 12:57:45,2021-01-08 13:08:26,,0.0,,,144,164,,7.7,0.0,0.5,2.2,0.0,0.3,15.2,2.5
,2021-01-08 12:17:00,2021-01-08 12:26:00,,1.22,,,236,140,,17.0,0.0,0.5,2.75,0.0,0.3,20.55,0.0
,2021-01-08 12:56:00,2021-01-08 13:15:00,,3.63,,,242,78,,25.45,0.0,0.5,2.75,0.0,0.3,29.0,0.0
,2021-01-08 12:14:00,2021-01-08 13:07:00,,21.59,,,237,76,,34.47,0.0,0.5,2.75,6.12,0.3,44.14,0.0
,2021-01-08 12:28:00,2021-01-08 12:39:00,,1.31,,,232,261,,7.0,0.0,0.5,2.1,0.0,0.3,12.4,2.5
,2021-01-08 12:15:43,2021-01-08 12:37:27,,4.63,,,146,113,,19.73,0.0,0.5,2.75,6.12,0.3,29.4,0.0
,2021-01-08 12:52:00,2021-01-08 13:26:00,,8.98,,,114,41,,39.45,0.0,0.5,2.75,0.0,0.3,43.0,0.0
,2021-01-08 12:52:00,2021-01-08 13:29:00,,7.92,,,68,61,,29.89,0.0,0.5,2.75,0.0,0.3,33.44,0.0
,2021-01-08 12:32:00,2021-01-08 12:39:00,,1.61,,,163,164,,16.63,0.0,0.5,2.75,0.0,0.3,20.18,0.0
,2021-01-08 12:32:00,2021-01-08 12:45:00,,2.01,,,208,185,,13.12,0.0,0.5,2.75,0.0,0.3,16.67,0.0
,2021-01-08 12:33:33,2021-01-08 13:07:43,,11.94,,,51,75,,42.72,0.0,0.5,2.75,0.0,0.3,46.27,0.0
,2021-01-08 12:21:34,2021-01-08 12:37:14,,2.79,,,155,71,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-08 12:19:00,2021-01-08 13:05:00,,11.91,,,72,140,,28.0,0.0,0.5,2.75,6.12,0.3,37.67,0.0
,2021-01-08 12:18:31,2021-01-08 12:29:52,,2.4,,,211,66,,10.5,0.0,0.5,1.38,0.0,0.3,15.18,2.5
,2021-01-08 12:59:00,2021-01-08 13:38:00,,13.79,,,107,91,,32.62,0.0,0.5,2.75,6.12,0.3,42.29,0.0
,2021-01-08 12:44:08,2021-01-08 12:54:21,,1.49,,,97,33,,20.43,0.0,0.5,2.75,0.0,0.3,23.98,0.0
,2021-01-08 12:23:00,2021-01-08 12:55:45,,14.88,,,174,163,,25.69,0.0,0.5,2.75,14.55,0.3,43.79,0.0
,2021-01-08 12:01:01,2021-01-08 12:01:03,,13.08,,,265,177,,33.48,0.0,0.5,0.0,0.0,0.3,34.28,0.0
,2021-01-08 12:16:29,2021-01-08 12:42:34,,13.97,,,237,174,,36.55,0.0,0.5,2.75,2.8,0.3,42.9,0.0
,2021-01-08 12:53:57,2021-01-08 13:00:50,,0.77,,,174,18,,13.38,0.0,0.5,2.75,0.0,0.3,16.93,0.0
,2021-01-08 12:27:00,2021-01-08 12:39:00,,2.13,,,244,42,,16.17,0.0,0.5,2.75,0.0,0.3,19.72,0.0
,2021-01-08 12:52:00,2021-01-08 13:28:00,,18.44,,,42,228,,44.97,0.0,0.5,2.75,6.12,0.3,54.64,0.0
,2021-01-08 12:17:00,2021-01-08 12:28:00,,3.08,,,252,16,,21.95,0.0,0.5,2.75,0.0,0.3,25.5,0.0
,2021-01-08 12:41:00,2021-01-08 12:49:00,,3.66,,,16,252,,21.95,0.0,0.5,2.75,0.0,0.3,25.5,0.0
,2021-01-08 12:22:00,2021-01-08 12:48:00,,7.62,,,130,198,,37.38,0.0,0.5,2.75,0.0,0.3,40.93,0.0
,2021-01-08 12:41:22,2021-01-08 12:45:55,,0.5,,,43,163,,5.0,0.0,0.5,0.83,0.0,0.3,9.13,2.5
,2021-01-08 12:30:00,2021-01-08 12:49:00,,3.55,,,14,21,,18.91,0.0,0.5,2.75,0.0,0.3,22.46,0.0
,2021-01-08 12:29:39,2021-01-08 12:48:05,,2.99,,,123,29,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-08 12:58:39,2021-01-08 13:37:52,,15.36,,,137,218,,36.29,0.0,0.5,2.75,15.62,0.3,55.46,0.0
,2021-01-12 13:33:00,2021-01-12 13:52:00,,4.75,,,52,114,,18.0,0.0,0.5,3.87,0.0,0.3,25.17,2.5
,2021-01-12 13:22:00,2021-01-12 13:56:00,,9.5,,,70,216,,42.2,0.0,0.5,0.0,0.0,0.3,43.0,0.0
,2021-01-12 13:01:09,2021-01-12 13:01:03,,0.87,,,265,51,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-12 13:09:18,2021-01-12 13:27:59,,3.79,,,174,51,,24.12,0.0,0.5,2.75,0.0,0.3,27.67,0.0
,2021-01-12 13:23:00,2021-01-12 13:28:00,,0.68,,,74,74,,7.0,0.0,0.5,2.0,0.0,0.3,9.8,0.0
,2021-01-12 13:10:17,2021-01-12 14:10:08,,24.75,,,236,86,,57.17,0.0,0.5,2.75,6.12,0.3,66.84,0.0
,2021-01-12 13:48:07,2021-01-12 14:07:28,,2.9,,,239,233,,14.5,0.0,0.5,2.67,0.0,0.3,20.47,2.5
,2021-01-12 13:12:32,2021-01-12 13:30:40,,3.94,,,100,193,,19.73,0.0,0.5,2.75,6.12,0.3,29.4,0.0
,2021-01-12 13:43:00,2021-01-12 14:16:00,,12.23,,,26,170,,31.48,0.0,0.5,2.75,6.12,0.3,41.15,0.0
,2021-01-12 13:49:00,2021-01-12 14:20:00,,13.26,,,136,13,,53.75,0.0,0.5,2.75,0.0,0.3,57.3,0.0
,2021-01-12 13:25:00,2021-01-12 13:29:00,,0.6,,,113,234,,11.45,0.0,0.5,2.75,0.0,0.3,15.0,0.0
,2021-01-12 13:56:00,2021-01-12 14:14:00,,2.63,,,143,140,,11.95,0.0,0.5,3.19,0.0,0.3,18.44,2.5
,2021-01-12 13:26:00,2021-01-12 13:56:00,,11.34,,,70,191,,51.1,0.0,0.5,0.0,0.0,0.3,51.9,0.0
,2021-01-12 13:23:00,2021-01-12 13:54:00,,13.9,,,22,137,,35.7,0.0,0.5,2.75,6.12,0.3,45.37,0.0
,2021-01-12 13:44:00,2021-01-12 13:54:00,,1.83,,,124,124,,12.38,0.0,0.5,2.75,0.0,0.3,15.93,0.0
,2021-01-12 13:45:00,2021-01-12 14:04:00,,3.15,,,140,48,,22.2,0.0,0.5,0.0,0.0,0.3,25.5,2.5
,2021-01-12 13:29:00,2021-01-12 13:42:31,,1.86,,,107,68,,14.95,0.0,0.5,2.75,0.0,0.3,18.5,0.0
,2021-01-12 13:03:00,2021-01-12 13:19:00,,3.38,,,239,161,,23.58,0.0,0.5,2.75,0.0,0.3,27.13,0.0
,2021-01-12 13:50:00,2021-01-12 14:12:00,,7.54,,,170,247,,32.04,0.0,0.5,2.75,0.0,0.3,35.59,0.0
,2021-01-12 13:47:00,2021-01-12 14:19:00,,10.7,,,161,26,,42.23,0.0,0.5,2.75,6.12,0.3,51.9,0.0
,2021-01-12 13:20:00,2021-01-12 14:18:00,,20.95,,,188,242,,57.92,0.0,0.5,2.75,6.12,0.3,67.59,0.0
,2021-01-12 13:30:07,2021-01-12 13:48:59,,2.38,,,131,215,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-12 13:01:47,2021-01-12 14:01:03,,7.01,,,265,222,,25.47,0.0,0.5,0.0,0.0,0.3,26.27,0.0
,2021-01-12 13:01:00,2021-01-12 13:24:00,,3.74,,,225,181,,32.57,0.0,0.5,2.75,0.0,0.3,36.12,0.0
,2021-01-12 13:00:31,2021-01-12 13:10:13,,1.64,,,17,177,,16.23,0.0,0.5,2.75,0.0,0.3,19.78,0.0
,2021-01-12 13:31:31,2021-01-12 13:53:35,,2.8,,,72,17,,20.87,0.0,0.5,2.75,0.0,0.3,24.42,0.0
,2021-01-12 13:41:32,2021-01-12 14:00:12,,2.5,,,170,263,,13.0,0.0,0.5,2.45,0.0,0.3,18.75,2.5
,2021-01-12 13:18:21,2021-01-12 13:51:24,,8.53,,,75,235,,28.95,0.0,0.5,2.75,0.0,0.3,32.5,0.0
,2021-01-12 13:02:00,2021-01-12 13:14:00,,1.39,,,119,244,,29.16,0.0,0.5,2.75,0.0,0.3,32.71,0.0
,2021-01-12 13:02:00,2021-01-12 13:30:00,,5.0,,,34,35,,20.43,0.0,0.5,2.75,0.0,0.3,23.98,0.0
,2021-01-12 13:53:00,2021-01-12 14:11:00,,3.49,,,188,49,,20.87,0.0,0.5,2.75,0.0,0.3,24.42,0.0
,2021-01-12 13:04:00,2021-01-12 13:38:00,,8.62,,,70,36,,38.7,0.0,0.5,0.0,0.0,0.3,39.5,0.0
,2021-01-12 13:05:00,2021-01-12 13:24:00,,3.41,,,123,26,,22.41,0.0,0.5,2.75,0.0,0.3,25.96,0.0
,2021-01-12 13:47:00,2021-01-12 13:51:00,,0.94,,,89,165,,19.32,0.0,0.5,2.75,0.0,0.3,22.87,0.0
,2021-01-12 13:58:00,2021-01-12 14:24:00,,4.19,,,89,49,,20.87,0.0,0.5,2.75,0.0,0.3,24.42,0.0
,2021-01-12 13:08:00,2021-01-12 13:31:00,,4.72,,,24,170,,23.58,0.0,0.5,2.75,0.0,0.3,27.13,0.0
,2021-01-12 13:50:00,2021-01-12 14:49:00,,23.49,,,150,75,,50.17,0.0,0.5,2.75,6.12,0.3,59.84,0.0
,2021-01-12 13:50:00,2021-01-12 14:06:00,,2.49,,,237,75,,17.0,0.0,0.5,2.75,0.0,0.3,20.55,0.0
,2021-01-12 13:01:00,2021-01-12 13:13:00,,3.2,,,33,144,,20.02,0.0,0.5,2.75,0.0,0.3,23.57,0.0
,2021-01-12 13:11:57,2021-01-12 13:28:02,,3.2,,,263,161,,13.5,0.0,0.5,1.68,0.0,0.3,18.48,2.5
,2021-01-12 13:32:25,2021-01-12 13:56:36,,7.62,,,107,260,,27.35,0.0,0.5,2.75,6.12,0.3,37.02,0.0
,2021-01-12 13:40:53,2021-01-12 13:50:54,,1.4,,,170,229,,8.0,0.0,0.5,1.7,0.0,0.3,13.0,2.5
,2021-01-12 13:54:18,2021-01-12 14:03:03,,1.26,,,193,7,,14.95,0.0,0.5,2.75,0.0,0.3,18.5,0.0
,2021-01-12 13:56:31,2021-01-12 14:00:54,,0.46,,,74,74,,24.15,0.0,0.5,2.75,0.0,0.3,27.7,0.0
,2021-01-12 13:56:02,2021-01-12 14:34:46,,7.35,,,236,212,,31.27,0.0,0.5,2.75,0.0,0.3,34.82,0.0
,2021-01-12 13:11:23,2021-01-12 13:42:51,,16.88,,,258,75,,35.94,0.0,0.5,2.75,6.12,0.3,45.61,0.0
,2021-01-12 13:01:34,2021-01-12 14:01:04,,3.44,,,265,247,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-12 13:02:00,2021-01-12 13:23:00,,4.07,,,174,167,,22.71,0.0,0.5,2.75,0.0,0.3,26.26,0.0
,2021-01-12 13:01:28,2021-01-12 13:01:03,,4.26,,,265,170,,15.56,0.0,0.5,0.0,0.0,0.3,16.36,0.0
,2021-01-12 13:01:49,2021-01-12 13:01:00,,3.58,,,265,238,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-02 14:21:00,2021-01-02 14:35:00,,1.24,,,174,254,,13.38,0.0,0.5,2.75,0.0,0.3,16.93,0.0
,2021-01-02 14:15:49,2021-01-02 14:34:36,,3.2,,,186,45,,14.5,0.0,0.5,2.67,0.0,0.3,20.47,2.5
,2021-01-02 14:56:43,2021-01-02 15:18:50,,4.41,,,76,61,,22.81,0.0,0.5,2.75,0.0,0.3,26.36,0.0
,2021-01-02 14:15:47,2021-01-02 15:03:23,,16.25,,,11,198,,42.14,0.0,0.5,2.75,0.0,0.3,45.69,0.0
,2021-01-02 14:11:45,2021-01-02 14:19:19,,0.55,,,262,263,,16.08,0.0,0.5,2.75,0.0,0.3,19.63,0.0
,2021-01-02 14:44:00,2021-01-02 15:24:00,,32.93,,,166,156,,62.95,0.0,0.5,2.75,37.5,0.3,104.0,0.0
,2021-01-02 14:35:28,2021-01-02 14:59:52,,12.14,,,179,122,,45.12,0.0,0.0,2.75,0.0,0.3,48.17,0.0
,2021-01-02 14:52:00,2021-01-02 15:07:00,,5.59,,,226,56,,20.95,0.0,0.5,2.75,0.0,0.3,24.5,0.0
,2021-01-02 14:16:22,2021-01-02 14:40:25,,10.56,,,75,254,,31.62,0.0,0.5,2.75,6.12,0.3,41.29,0.0
,2021-01-02 14:01:39,2021-01-02 14:01:48,,1.76,,,265,76,,19.2,0.0,0.5,0.0,0.0,0.3,20.0,0.0
,2021-01-02 14:01:55,2021-01-02 15:01:04,,6.84,,,265,215,,30.44,0.0,0.5,0.0,0.0,0.3,31.24,0.0
,2021-01-02 14:26:23,2021-01-02 14:51:11,,3.71,,,77,37,,26.33,0.0,0.5,2.75,0.0,0.3,29.88,0.0
,2021-01-02 14:59:00,2021-01-02 15:37:00,,13.22,,,140,10,,46.25,0.0,0.5,2.75,0.0,0.3,49.8,0.0
,2021-01-02 14:04:00,2021-01-02 14:27:00,,10.81,,,185,140,,34.81,0.0,0.5,2.75,6.12,0.3,44.48,0.0
,2021-01-02 14:43:55,2021-01-02 15:00:00,,2.6,,,143,236,,12.5,0.0,0.5,1.58,0.0,0.3,17.38,2.5
,2021-01-02 14:52:00,2021-01-02 15:30:00,,10.84,,,116,45,,40.61,0.0,0.5,2.75,0.0,0.3,44.16,0.0
,2021-01-02 14:33:00,2021-01-02 15:10:00,,9.21,,,233,188,,27.76,0.0,0.5,2.75,0.0,0.3,31.31,0.0
,2021-01-02 14:50:40,2021-01-02 14:56:12,,0.85,,,205,205,,11.96,0.0,0.5,2.75,6.12,0.3,21.63,0.0
,2021-01-02 14:50:00,2021-01-02 15:13:00,,4.41,,,41,68,,28.76,0.0,0.5,2.75,0.0,0.3,32.31,0.0
,2021-01-02 14:37:00,2021-01-02 15:08:00,,8.74,,,166,185,,27.93,0.0,0.5,2.75,0.0,0.3,31.48,0.0
,2021-01-02 14:25:45,2021-01-02 14:56:41,,6.21,,,91,181,,32.45,0.0,0.5,2.75,0.0,0.3,36.0,0.0
,2021-01-02 14:01:12,2021-01-02 14:01:04,,0.79,,,265,130,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-02 14:01:14,2021-01-02 14:01:03,,14.01,,,265,55,,46.2,0.0,0.5,0.0,0.0,0.3,47.0,0.0
,2021-01-02 14:03:00,2021-01-02 14:36:00,,11.9,,,42,65,,34.34,0.0,0.5,4.62,0.0,0.3,42.26,2.5
,2021-01-02 14:03:22,2021-01-02 14:09:40,,1.2,,,238,142,,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
,2021-01-02 14:52:00,2021-01-02 15:16:00,,6.74,,,75,68,,24.46,0.0,0.5,2.75,0.0,0.3,28.01,0.0
,2021-01-02 14:04:22,2021-01-02 14:43:09,,8.48,,,263,37,,36.21,0.0,0.5,2.75,0.0,0.3,39.76,0.0
,2021-01-02 14:06:00,2021-01-02 14:28:00,,7.46,,,213,263,,22.41,0.0,0.5,2.75,6.12,0.3,32.08,0.0
,2021-01-02 14:39:00,2021-01-02 15:02:00,,8.27,,,232,41,,33.26,0.0,0.5,2.75,0.0,0.3,36.81,0.0
,2021-01-02 14:59:28,2021-01-02 15:13:59,,2.4,,,246,163,,11.5,0.0,0.5,1.48,0.0,0.3,16.28,2.5
,2021-01-02 14:09:19,2021-01-02 14:31:16,,9.83,,,68,127,,42.95,0.0,0.5,2.75,0.0,0.3,46.5,0.0
,2021-01-02 14:26:00,2021-01-02 14:35:00,,1.57,,,116,42,,13.43,0.0,0.5,2.75,0.0,0.3,16.98,0.0
,2021-01-02 14:32:00,2021-01-02 15:08:00,,15.54,,,140,215,,47.91,0.0,0.5,2.75,6.12,0.3,57.58,0.0
,2021-01-02 14:31:39,2021-01-02 15:05:54,,9.03,,,210,195,,31.17,0.0,0.5,2.75,0.0,0.3,34.72,0.0
,2021-01-02 14:00:11,2021-01-02 14:30:29,,5.78,,,89,61,,26.71,0.0,0.5,2.75,0.0,0.3,30.26,0.0
,2021-01-02 14:50:00,2021-01-02 15:00:00,,2.13,,,161,234,,16.63,0.0,0.5,2.75,0.0,0.3,20.18,0.0
,2021-01-02 14:04:25,2021-01-02 14:16:48,,2.09,,,39,35,,22.81,0.0,0.5,2.75,0.0,0.3,26.36,0.0
,2021-01-02 14:28:44,2021-01-02 14:35:58,,1.02,,,72,35,,16.23,0.0,0.5,2.75,0.0,0.3,19.78,0.0
,2021-01-02 14:20:00,2021-01-02 14:51:00,,5.91,,,36,91,,32.45,0.0,0.5,2.75,0.0,0.3,36.0,0.0
,2021-01-02 14:39:00,2021-01-02 14:56:00,,5.95,,,216,96,,31.49,0.0,0.5,2.75,0.0,0.3,35.04,0.0
,2021-01-02 14:30:09,2021-01-02 14:38:22,,1.5,,,239,161,,7.5,0.0,0.5,3.24,0.0,0.3,14.04,2.5
,2021-01-02 14:45:36,2021-01-02 15:00:28,,2.2,,,236,143,,12.0,0.0,0.5,1.53,0.0,0.3,16.83,2.5
,2021-01-02 14:17:00,2021-01-02 14:46:00,,12.5,,,13,243,,32.64,0.0,0.5,20.0,0.0,0.3,55.94,2.5
,2021-01-02 14:40:56,2021-01-02 14:52:17,,1.7,,,161,236,,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
,2021-01-02 14:44:53,2021-01-02 14:54:40,,1.67,,,167,247,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-02 14:01:40,2021-01-02 14:01:02,,2.39,,,265,167,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-02 14:01:28,2021-01-02 14:01:03,,6.49,,,265,151,,20.52,0.0,0.5,0.0,0.0,0.3,21.32,0.0
,2021-01-02 14:01:34,2021-01-02 15:01:02,,3.97,,,265,258,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-02 14:35:06,2021-01-02 14:47:37,,4.95,,,82,28,,27.2,0.0,0.5,2.75,0.0,0.3,30.75,0.0
,2021-01-02 14:17:21,2021-01-02 14:38:31,,3.83,,,22,14,,21.01,0.0,0.5,2.75,0.0,0.3,24.56,0.0
,2021-01-11 20:03:33,2021-01-11 20:13:57,,3.05,,,74,126,,21.95,0.0,0.5,2.75,0.0,0.3,25.5,0.0
,2021-01-11 20:23:17,2021-01-11 20:44:37,,9.94,,,41,254,,34.19,0.0,0.5,2.75,0.0,0.3,37.74,0.0
,2021-01-11 20:01:31,2021-01-11 20:36:37,,15.19,,,129,89,,40.8,0.0,0.5,2.75,0.0,0.3,44.35,0.0
,2021-01-11 20:00:32,2021-01-11 20:17:45,,5.53,,,213,18,,22.59,0.0,0.5,2.75,0.0,0.3,26.14,0.0
,2021-01-11 20:36:44,2021-01-11 20:49:15,,3.41,,,47,74,,23.82,0.0,0.5,2.75,0.0,0.3,27.37,0.0
,2021-01-11 20:01:00,2021-01-11 20:05:00,,0.87,,,40,52,,7.0,0.0,0.5,1.6,0.0,0.3,9.4,0.0
,2021-01-11 20:17:22,2021-01-11 20:32:58,,6.43,,,56,258,,16.34,0.0,0.5,0.0,0.0,0.3,17.14,0.0
,2021-01-11 20:35:00,2021-01-11 20:57:00,,8.12,,,159,70,,42.2,0.0,0.5,0.0,0.0,0.3,43.0,0.0
,2021-01-11 20:08:00,2021-01-11 20:44:00,,16.73,,,129,201,,48.28,0.0,0.5,2.75,2.29,0.3,54.12,0.0
,2021-01-11 20:38:48,2021-01-11 20:55:36,,4.51,,,229,24,,19.1,0.0,0.5,4.76,0.0,0.3,27.16,2.5
,2021-01-11 20:55:00,2021-01-11 21:25:00,,11.89,,,237,181,,35.24,0.0,0.5,2.75,0.0,0.3,38.79,0.0
,2021-01-11 20:18:00,2021-01-11 21:07:00,,24.42,,,72,259,,64.78,0.0,0.5,2.75,6.12,0.3,74.45,0.0
,2021-01-11 20:42:00,2021-01-11 20:51:00,,2.5,,,148,97,,10.96,0.0,0.5,1.0,0.0,0.3,15.26,2.5
,2021-01-11 20:11:00,2021-01-11 20:34:00,,12.81,,,228,140,,35.91,0.0,0.5,8.3,0.0,0.3,47.51,2.5
,2021-01-11 20:37:07,2021-01-11 20:56:15,,11.04,,,135,208,,30.61,0.0,0.5,2.75,6.12,0.3,40.28,0.0
,2021-01-11 20:55:07,2021-01-11 21:01:40,,1.93,,,236,41,,7.98,0.0,0.5,2.9,0.0,0.3,14.18,2.5
